3808.52	23.0	-7.63	0.37
3808.73	26.0	-7.71	0.37
3809.04	26.0	-7.74	0.38
3809.59	25.0	-7.68	0.36
3809.60	23.0	-7.75	0.37
3810.22	26.1	-7.89	0.24
3810.68	25.0	-7.61	0.36
3810.76	26.0	-7.69	0.37
3811.06	27.0	-7.66	0.36
3811.65	25.0	-7.61	0.36
3811.89	26.0	-7.81	0.37
3811.93	26.1	-7.43	0.23
3812.96	26.0	-7.66	0.36
3813.49	23.0	-7.62	0.37
3813.63	26.0	-7.81	0.37
3813.66	26.1	-7.48	0.28
3813.89	26.0	-7.56	0.37
3813.90	26.1	-7.78	0.19
3814.12	26.1	-7.89	0.23
3814.52	26.0	-7.65	0.36
3815.51	23.0	-7.75	0.37
3815.84	26.0	-7.61	0.38
3816.09	26.1	-7.52	0.28
3816.34	26.0	-7.82	0.37
3816.74	25.0	-7.67	0.36
3817.65	26.0	-7.23	0.36
3817.84	23.0	-7.62	0.37
3818.24	23.0	-7.63	0.37
3818.27	7.0	-7.38	0.38
3819.50	26.0	-7.20	0.36
3819.96	23.0	-7.74	0.37
3820.43	26.0	-7.70	0.37
3821.18	26.0	-7.69	0.37
3821.48	23.0	-7.75	0.37
3821.83	26.0	-7.71	0.37
3821.93	26.1	-7.79	0.23
3822.01	23.0	-7.62	0.37
3822.03	7.0	-7.38	0.38
3822.89	23.0	-7.75	0.37
3823.21	23.0	-7.75	0.37
3823.51	25.0	-7.68	0.36
3823.89	25.0	-7.68	0.36
3823.98	23.0	-7.48	0.38
3824.44	26.0	-7.77	0.38
3824.93	26.1	-7.87	0.27
3825.88	26.0	-7.70	0.37
3826.77	23.0	-7.48	0.38
3826.84	26.0	-7.81	0.37
3827.08	26.1	-7.89	0.23
3827.67	26.1	-7.90	0.22
3827.82	26.0	-7.60	0.38
3828.56	23.0	-7.63	0.37
3829.12	26.0	-7.54	0.38
3829.36	12.0	-7.29	0.35
3829.38	26.1	-7.77	0.19
3829.72	25.0	-7.67	0.36
3829.76	26.0	-7.62	0.38
3829.90	26.1	-7.70	0.22
3830.01	26.1	-7.77	0.19
3830.43	7.0	-7.38	0.38
3830.52	26.1	-7.70	0.22
3831.69	28.0	-7.70	0.37
3832.30	12.0	-7.29	0.35
3832.30	12.0	-7.29	0.35
3832.87	28.0	-7.83	0.38
3833.01	26.1	-7.78	0.21
3833.31	26.0	-7.62	0.38
3833.86	25.0	-7.67	0.36
3834.22	26.0	-7.69	0.37
3834.22	7.0	-7.38	0.38
3834.36	25.0	-7.68	0.36
3834.81	26.1	-7.89	0.23
3835.42	26.1	-7.53	0.28
3835.56	23.0	-7.48	0.38
3835.71	26.1	-7.49	0.28
3836.05	23.0	-7.48	0.38
3836.33	26.0	-7.69	0.37
3837.14	26.0	-7.71	0.37
3838.29	12.0	-7.29	0.35
3838.29	12.0	-7.29	0.35
3838.30	12.0	-7.29	0.35
3839.00	23.0	-7.48	0.38
3839.26	26.0	-7.73	0.38
3839.53	26.1	-7.78	0.19
3839.63	26.0	-7.32	0.35
3839.82	25.0	-7.67	0.36
3840.41	26.1	-7.49	0.28
3840.44	26.0	-7.69	0.37
3840.75	23.0	-7.62	0.37
3841.05	26.0	-7.59	0.38
3841.07	25.0	-7.68	0.36
3841.45	27.0	-7.66	0.36
3841.90	23.0	-7.67	0.36
3842.05	27.0	-7.71	0.38
3843.00	26.1	-7.52	0.29
3843.26	26.0	-7.64	0.37
3843.98	25.0	-7.67	0.36
3844.15	26.1	-7.87	0.24
3844.24	26.1	-7.49	0.28
3844.41	26.1	-7.70	0.22
3844.44	23.0	-7.63	0.37
3845.17	26.0	-7.75	0.37
3845.18	26.1	-7.89	0.23
3845.46	27.0	-7.66	0.36
3845.69	26.0	-7.76	0.37
3846.00	26.0	-7.23	0.36
3846.31	26.1	-7.90	0.22
3846.41	26.0	-7.76	0.37
3846.80	26.0	-7.70	0.37
3847.33	23.0	-7.63	0.37
3848.29	26.0	-7.61	0.38
3849.54	24.0	-7.70	0.37
3849.97	26.0	-7.69	0.37
3850.82	26.0	-7.66	0.36
3850.94	27.0	-7.75	0.38
3852.21	24.0	-7.71	0.37
3852.57	26.0	-7.82	0.37
3852.80	26.1	-7.70	0.22
3853.29	26.1	-7.49	0.28
3853.46	26.0	-7.60	0.38
3854.21	26.1	-7.43	0.23
3855.11	25.0	-7.65	0.37
3855.36	23.0	-7.63	0.37
3855.84	23.0	-7.62	0.37
3856.37	26.0	-7.77	0.38
3856.92	26.1	-7.50	0.29
3857.43	26.1	-7.87	0.23
3858.30	28.0	-7.70	0.37
3859.21	26.0	-7.72	0.37
3859.34	23.0	-7.48	0.38
3859.91	26.0	-7.78	0.38
3860.11	26.1	-7.90	0.22
3861.16	27.0	-7.69	0.37
3862.22	23.0	-7.68	0.36
3863.39	26.1	-7.89	0.25
3863.74	26.0	-7.81	0.37
3863.95	26.1	-7.89	0.25
3863.99	26.1	-7.89	0.23
3864.24	23.0	-7.70	0.37
3864.86	23.0	-7.63	0.37
3865.52	26.0	-7.69	0.37
3865.88	26.1	-7.49	0.28
3867.22	26.0	-7.69	0.37
3867.59	26.1	-7.92	0.21
3867.61	23.0	-7.63	0.37
3867.92	26.0	-7.62	0.38
3868.98	26.1	-7.86	0.24
3869.76	26.1	-7.49	0.28
3870.79	25.0	-7.53	0.36
3871.68	25.0	-7.56	0.35
3871.75	26.0	-7.60	0.38
3872.50	26.0	-7.69	0.37
3872.77	26.1	-7.87	0.27
3872.92	26.0	-7.76	0.38
3872.98	26.1	-7.90	0.22
3873.11	27.0	-7.76	0.38
3873.18	25.0	-7.65	0.37
3873.76	26.0	-7.72	0.37
3873.96	27.0	-7.75	0.38
3875.08	23.0	-7.63	0.37
3875.90	23.0	-7.63	0.37
3876.04	26.0	-7.66	0.36
3876.08	23.0	-7.67	0.36
3878.02	26.0	-7.70	0.37
3878.57	26.0	-7.77	0.38
3879.02	26.1	-7.86	0.24
3881.39	22.0	-7.76	0.37
3881.88	27.0	-7.75	0.38
3883.28	26.0	-7.67	0.36
3883.29	24.0	-7.71	0.37
3884.36	26.0	-7.70	0.37
3884.60	27.0	-7.65	0.37
3884.68	26.1	-7.89	0.25
3885.15	26.0	-7.59	0.38
3885.22	24.0	-7.71	0.37
3885.27	27.0	-7.67	0.36
3885.51	26.0	-7.75	0.37
3885.81	26.1	-7.86	0.24
3885.87	28.0	-7.82	0.38
3886.28	26.0	-7.77	0.38
3886.59	23.0	-7.70	0.37
3886.80	24.0	-7.71	0.37
3887.05	26.0	-7.70	0.37
3888.51	26.0	-7.60	0.38
3888.82	26.0	-7.70	0.37
3888.83	25.0	-7.53	0.36
3889.59	26.1	-7.86	0.23
3889.96	22.0	-7.76	0.37
3890.18	23.0	-7.68	0.36
3890.39	26.0	-7.19	0.36
3890.84	26.0	-7.81	0.37
3891.61	25.0	-7.67	0.36
3891.93	26.0	-7.67	0.37
3892.86	23.0	-7.63	0.37
3893.39	26.0	-7.60	0.38
3893.65	26.1	-7.52	0.28
3894.04	24.0	-7.71	0.37
3894.07	27.0	-7.65	0.37
3894.63	26.1	-7.52	0.28
3894.73	25.0	-7.53	0.37
3894.98	27.0	-7.74	0.38
3895.53	26.1	-7.49	0.28
3895.66	26.0	-7.77	0.38
3896.10	26.1	-7.78	0.21
3896.15	23.0	-7.74	0.37
3896.75	26.1	-7.43	0.23
3897.45	26.0	-7.60	0.38
3898.01	26.0	-7.69	0.37
3898.34	25.0	-7.67	0.36
3898.49	22.0	-7.76	0.37
3898.60	26.1	-7.52	0.28
3899.03	26.0	-7.72	0.37
3899.31	25.0	-7.66	0.36
3899.71	26.0	-7.77	0.38
3900.52	26.0	-7.26	0.38
3900.96	22.0	-7.76	0.37
3902.25	23.0	-7.63	0.37
3902.49	26.1	-7.52	0.28
3902.91	24.0	-7.71	0.37
3902.95	26.0	-7.61	0.38
3903.17	24.0	-7.71	0.37
3903.76	26.1	-7.52	0.28
3903.82	26.1	-7.87	0.31
3903.90	26.0	-7.59	0.38
3905.52	14.0	-7.36	0.38
3906.04	26.1	-7.87	0.31
3906.29	27.0	-7.76	0.38
3906.48	26.0	-7.77	0.38
3906.75	26.0	-7.70	0.37
3907.47	26.0	-7.76	0.38
3907.49	21.0	-7.61	0.38
3907.93	26.0	-7.81	0.37
3908.55	26.1	-7.87	0.28
3908.76	24.0	-7.71	0.37
3909.66	26.0	-7.25	0.38
3909.83	26.0	-7.63	0.37
3909.86	23.0	-7.63	0.37
3909.93	27.0	-7.82	0.38
3910.79	23.0	-7.67	0.38
3910.84	26.0	-7.76	0.38
3911.00	26.0	-7.21	0.36
3911.56	26.1	-7.52	0.28
3911.82	21.0	-7.60	0.38
3912.73	25.0	-7.65	0.37
3912.88	23.0	-7.67	0.38
3913.63	26.0	-7.75	0.37
3914.15	25.0	-7.18	0.38
3914.27	26.0	-7.17	0.36
3914.33	22.0	-7.76	0.37
3914.50	26.1	-7.82	0.24
3914.74	22.0	-7.75	0.38
3916.25	24.0	-7.71	0.38
3916.73	26.0	-7.71	0.38
3917.18	26.0	-7.70	0.37
3918.25	26.1	-7.82	0.25
3918.53	26.1	-7.82	0.26
3919.02	26.1	-7.55	0.29
3919.07	26.0	-7.59	0.38
3919.15	24.0	-7.71	0.37
3919.49	26.1	-7.52	0.29
3920.26	26.0	-7.77	0.38
3920.48	23.0	-7.67	0.38
3920.64	26.1	-7.53	0.29
3920.84	26.0	-7.19	0.36
3921.02	24.0	-7.71	0.37
3921.42	22.0	-7.75	0.37
3921.90	23.0	-7.67	0.38
3922.43	23.0	-7.67	0.38
3922.75	27.0	-7.65	0.37
3922.91	26.0	-7.78	0.38
3923.32	25.0	-7.69	0.37
3924.53	22.0	-7.76	0.37
3925.20	26.0	-7.17	0.36
3925.24	23.0	-7.68	0.36
3925.50	26.1	-7.50	0.28
3926.69	26.1	-7.52	0.28
3927.92	26.0	-7.77	0.38
3928.29	25.0	-7.53	0.37
3928.64	24.0	-7.71	0.37
3929.17	26.1	-7.86	0.24
3929.26	26.1	-7.52	0.28
3929.64	25.0	-7.69	0.37
3929.88	22.0	-7.75	0.37
3930.30	26.0	-7.77	0.38
3930.30	26.1	-7.82	0.24
3931.12	26.0	-7.26	0.38
3931.51	25.0	-7.65	0.37
3931.73	26.1	-7.52	0.29
3933.37	21.0	-7.61	0.38
3933.66	20.1	-7.76	0.39
3933.86	26.1	-7.86	0.24
3933.91	27.0	-7.75	0.38
3934.01	23.0	-7.67	0.38
3934.23	22.0	-7.76	0.37
3935.31	26.0	-7.80	0.37
3935.53	25.0	-7.69	0.37
3935.96	27.0	-7.67	0.36
3935.96	26.1	-7.87	0.32
3936.28	23.0	-7.67	0.38
3936.35	26.1	-7.86	0.21
3936.76	25.0	-7.69	0.37
3937.33	26.0	-7.76	0.38
3937.74	26.1	-7.86	0.23
3937.75	25.0	-7.69	0.37
3938.20	26.1	-7.55	0.29
3938.29	26.1	-7.82	0.24
3938.97	26.1	-7.81	0.24
3939.29	26.1	-7.52	0.29
3939.84	26.1	-7.52	0.29
3940.88	26.0	-7.70	0.37
3940.89	27.0	-7.75	0.38
3941.28	26.0	-7.20	0.36
3941.48	24.0	-7.71	0.37
3941.73	27.0	-7.77	0.38
3942.11	26.1	-7.50	0.28
3942.44	26.0	-7.64	0.37
3942.87	25.0	-7.19	0.38
3943.34	26.0	-7.82	0.37
3943.66	23.0	-7.67	0.38
3944.01	13.0	-7.32	0.38
3944.44	26.1	-7.89	0.26
3944.89	26.0	-7.60	0.38
3945.12	26.0	-7.81	0.37
3945.21	26.1	-7.82	0.24
3945.32	27.0	-7.71	0.38
3946.99	26.0	-7.23	0.36
3947.08	26.1	-7.50	0.28
3947.30	8.0	-7.96	0.37
3947.32	26.1	-7.53	0.29
3947.48	8.0	-7.96	0.37
3947.59	8.0	-7.96	0.37
3947.77	22.0	-7.75	0.37
3947.87	26.1	-7.52	0.28
3948.67	22.0	-7.67	0.37
3948.77	26.0	-7.70	0.37
3948.79	26.1	-7.52	0.29
3949.14	26.0	-7.68	0.37
3949.95	26.0	-7.82	0.37
3951.16	26.0	-7.67	0.36
3951.96	25.0	-7.66	0.37
3952.12	26.1	-7.50	0.28
3952.32	27.0	-7.77	0.38
3952.60	26.0	-7.76	0.38
3952.83	25.0	-7.70	0.37
3952.91	27.0	-7.71	0.38
3953.15	26.0	-7.59	0.38
3953.86	26.0	-7.81	0.37
3954.57	25.0	-7.65	0.37
3954.72	26.1	-7.43	0.22
3955.34	26.0	-7.19	0.36
3955.96	26.0	-7.69	0.37
3956.34	22.0	-7.75	0.37
3956.45	26.0	-7.70	0.37
3956.62	26.1	-7.52	0.28
3957.02	26.0	-7.20	0.36
3957.79	26.1	-7.52	0.29
3957.93	27.0	-7.75	0.38
3958.21	22.0	-7.76	0.37
3959.18	26.1	-7.89	0.25
3960.28	26.0	-7.58	0.35
3960.90	26.1	-7.87	0.21
3961.36	26.1	-7.52	0.29
3961.52	13.0	-7.32	0.38
3962.35	26.0	-7.21	0.36
3962.85	22.0	-7.66	0.36
3962.91	26.1	-7.50	0.28
3963.10	26.0	-7.20	0.36
3963.69	24.0	-7.65	0.37
3964.27	22.0	-7.66	0.37
3964.58	26.1	-7.87	0.27
3965.00	27.0	-7.66	0.37
3965.23	27.0	-7.68	0.36
3965.97	26.1	-7.55	0.28
3966.06	26.0	-7.61	0.38
3966.13	26.1	-7.89	0.22
3966.36	26.1	-7.87	0.21
3967.42	26.0	-7.70	0.37
3967.93	26.1	-7.50	0.29
3967.96	26.0	-7.22	0.36
3968.47	20.1	-7.76	0.39
3969.26	26.0	-7.63	0.37
3969.37	26.1	-7.82	0.24
3969.40	26.1	-7.82	0.24
3969.63	26.0	-7.80	0.37
3969.74	24.0	-7.65	0.37
3970.26	26.1	-7.83	0.20
3970.39	26.0	-7.70	0.37
3971.32	26.0	-7.77	0.37
3972.25	26.1	-7.52	0.29
3973.56	28.0	-7.71	0.37
3973.65	26.0	-7.77	0.37
3974.17	26.1	-7.87	0.27
3974.38	26.0	-7.27	0.38
3974.73	27.0	-7.76	0.38
3974.76	26.0	-7.82	0.37
3975.02	26.1	-7.82	0.25
3975.20	26.0	-7.21	0.39
3975.89	25.0	-7.66	0.37
3976.02	24.0	-7.65	0.37
3976.61	26.0	-7.68	0.37
3977.08	25.0	-7.67	0.36
3977.41	26.1	-7.52	0.29
3977.74	26.0	-7.82	0.37
3978.65	27.0	-7.76	0.38
3978.78	25.0	-7.67	0.36
3979.51	27.0	-7.81	0.38
3979.64	26.0	-7.21	0.36
3980.14	25.0	-7.60	0.38
3980.63	26.0	-7.22	0.39
3981.10	26.0	-7.75	0.37
3981.23	24.0	-7.65	0.37
3981.54	26.1	-7.89	0.25
3981.61	26.1	-7.83	0.25
3981.76	22.0	-7.66	0.36
3981.77	26.0	-7.76	0.38
3982.16	25.0	-7.67	0.36
3982.27	26.1	-7.79	0.21
3982.48	22.0	-7.76	0.37
3982.58	25.0	-7.61	0.35
3982.95	26.1	-7.86	0.21
3983.90	24.0	-7.65	0.37
3983.96	26.0	-7.77	0.37
3984.18	25.0	-7.61	0.35
3984.34	24.0	-7.65	0.27
3985.24	25.0	-7.61	0.35
3985.39	26.0	-7.67	0.36
3986.82	25.0	-7.61	0.35
3987.09	25.0	-7.61	0.35
3987.11	27.0	-7.76	0.38
3987.46	25.0	-7.61	0.35
3989.21	26.1	-7.54	0.29
3989.54	26.1	-7.89	0.25
3989.76	22.0	-7.66	0.37
3989.86	26.0	-7.78	0.37
3989.95	25.0	-7.61	0.35
3990.37	26.0	-7.66	0.36
3990.60	25.0	-7.19	0.39
3991.11	24.0	-7.65	0.37
3991.61	25.0	-7.19	0.39
3991.68	27.0	-7.75	0.38
3992.39	26.1	-7.50	0.28
3992.79	23.0	-7.59	0.38
3993.84	25.0	-7.19	0.39
3994.11	26.0	-7.66	0.36
3994.53	27.0	-7.75	0.38
3995.13	26.1	-7.50	0.28
3995.21	26.0	-7.70	0.37
3995.30	27.0	-7.68	0.36
3995.98	26.0	-7.67	0.36
3996.08	25.0	-7.67	0.36
3996.35	26.1	-7.81	0.24
3996.60	21.0	-7.62	0.38
3996.97	26.0	-7.57	0.35
3997.39	26.0	-7.76	0.38
3997.90	27.0	-7.66	0.36
3998.05	26.0	-7.67	0.36
3998.55	27.0	-7.70	0.38
3998.64	22.0	-7.66	0.37
3998.72	23.0	-7.59	0.38
3999.58	25.0	-7.69	0.37
4000.25	26.0	-7.22	0.36
4000.46	26.0	-7.60	0.38
4001.05	25.0	-7.19	0.39
4001.45	24.0	-7.68	0.37
4001.66	26.0	-7.82	0.37
4002.02	25.0	-7.19	0.39
4002.08	26.1	-7.87	0.28
4002.54	26.1	-7.80	0.22
4003.26	25.0	-7.67	0.36
4003.76	26.0	-7.65	0.37
4004.08	26.1	-7.52	0.29
4004.15	26.1	-7.89	0.23
4005.24	26.0	-7.62	0.37
4006.31	26.0	-7.71	0.37
4007.04	25.0	-7.20	0.39
4007.27	26.0	-7.77	0.37
4007.72	26.1	-7.82	0.25
4008.02	25.0	-7.20	0.39
4008.93	22.0	-7.66	0.36
4009.66	22.0	-7.76	0.37
4009.71	26.0	-7.82	0.37
4010.01	28.0	-7.28	0.38
4010.18	26.0	-7.57	0.36
4011.41	26.0	-7.71	0.37
4011.57	25.0	-7.67	0.36
4011.71	26.0	-7.22	0.39
4011.90	25.0	-7.60	0.38
4012.45	26.1	-7.89	0.23
4013.25	22.0	-7.27	0.35
4014.30	26.1	-7.90	0.23
4014.33	26.1	-7.52	0.29
4014.53	26.0	-7.77	0.37
4016.42	26.0	-7.22	0.36
4016.68	25.0	-7.67	0.36
4017.15	26.0	-7.66	0.36
4017.49	26.1	-7.50	0.28
4018.10	25.0	-7.70	0.37
4018.27	26.0	-7.23	0.36
4019.05	26.0	-7.72	0.37
4019.18	26.1	-7.52	0.29
4020.07	25.0	-7.46	0.39
4020.39	21.0	-7.62	0.37
4020.48	26.0	-7.57	0.35
4020.90	27.0	-7.77	0.38
4021.34	25.0	-7.46	0.39
4021.87	26.0	-7.76	0.38
4022.44	26.0	-7.75	0.37
4023.03	26.1	-7.82	0.25
4023.68	21.0	-7.62	0.38
4024.10	26.0	-7.77	0.37
4024.55	26.1	-7.89	0.23
4024.57	22.0	-7.66	0.37
4024.73	26.0	-7.24	0.35
4025.00	24.0	-7.65	0.27
4025.94	25.0	-7.46	0.39
4026.43	25.0	-7.61	0.34
4028.59	25.0	-7.61	0.34
4029.89	23.0	-7.65	0.37
4030.18	26.0	-7.82	0.37
4030.75	25.0	-7.74	0.38
4031.24	26.0	-7.75	0.38
4031.44	26.1	-7.89	0.24
4031.79	25.0	-7.61	0.34
4031.96	26.0	-7.71	0.37
4032.45	26.0	-7.17	0.39
4032.63	26.0	-7.60	0.38
4032.85	23.0	-7.66	0.36
4032.94	26.1	-7.89	0.23
4033.06	25.0	-7.74	0.38
4034.24	26.1	-7.89	0.24
4034.48	25.0	-7.74	0.38
4034.62	26.1	-7.83	0.20
4035.24	26.0	-7.18	0.36
4035.95	28.0	-7.28	0.38
4036.37	26.0	-7.67	0.36
4038.45	26.1	-7.81	0.23
4038.72	25.0	-7.46	0.39
4039.08	24.0	-7.64	0.37
4039.30	24.0	-7.64	0.37
4039.64	26.1	-7.89	0.24
4040.64	26.0	-7.71	0.37
4041.36	25.0	-7.70	0.37
4041.64	26.1	-7.87	0.30
4041.91	26.0	-7.12	0.36
4042.23	24.0	-7.77	0.37
4042.76	26.0	-7.23	0.36
4043.52	26.1	-7.49	0.29
4043.69	26.1	-7.54	0.28
4044.01	26.1	-7.87	0.30
4044.61	26.0	-7.65	0.37
4045.37	26.1	-7.50	0.28
4045.38	27.0	-7.67	0.36
4045.81	26.0	-7.64	0.37
4046.81	26.1	-7.89	0.23
4047.80	21.0	-7.62	0.37
4048.61	23.0	-7.66	0.36
4048.74	25.0	-7.70	0.37
4048.75	26.1	-7.50	0.28
4048.79	24.0	-7.64	0.37
4048.83	26.1	-7.87	0.31
4049.04	26.1	-7.52	0.29
4049.33	26.0	-7.71	0.37
4049.56	26.1	-7.54	0.29
4049.77	24.0	-7.64	0.37
4049.99	24.0	-7.77	0.37
4050.95	23.0	-7.60	0.38
4051.21	26.1	-7.87	0.31
4051.35	23.0	-7.59	0.38
4051.75	26.1	-7.88	0.21
4051.91	26.0	-7.17	0.36
4052.46	23.0	-7.65	0.36
4052.47	25.0	-7.69	0.37
4054.18	26.0	-7.24	0.35
4054.72	26.1	-7.54	0.28
4054.87	26.0	-7.24	0.38
4055.01	22.0	-7.65	0.38
4055.04	26.0	-7.72	0.37
4055.54	25.0	-7.70	0.37
4056.27	26.1	-7.55	0.29
4057.34	26.0	-7.77	0.37
4057.46	26.1	-7.88	0.21
4057.63	26.1	-7.54	0.28
4057.77	24.0	-7.64	0.37
4058.05	26.1	-7.54	0.29
4058.18	27.0	-7.77	0.38
4058.22	26.0	-7.27	0.35
4058.75	26.0	-7.73	0.37
4058.76	24.0	-7.64	0.37
4058.93	25.0	-7.69	0.37
4059.02	26.1	-7.50	0.28
4059.39	25.0	-7.26	0.37
4059.71	26.0	-7.68	0.37
4059.80	26.1	-7.51	0.28
4060.26	22.0	-7.65	0.38
4061.73	25.0	-7.26	0.37
4061.78	26.1	-7.82	0.26
4061.97	26.1	-7.52	0.29
4062.44	26.0	-7.65	0.37
4063.53	25.0	-7.70	0.37
4063.59	26.0	-7.63	0.37
4064.21	22.0	-7.65	0.38
4065.07	25.0	-7.69	0.37
4065.09	22.0	-7.65	0.38
4065.38	26.0	-7.24	0.38
4066.16	26.1	-7.54	0.29
4066.33	26.1	-7.52	0.28
4066.35	25.0	-7.61	0.38
4066.36	27.0	-7.68	0.37
4066.59	26.0	-7.67	0.37
4067.27	26.0	-7.73	0.37
4067.49	26.0	-7.64	0.36
4067.60	26.0	-7.71	0.37
4067.98	23.0	-7.65	0.36
4067.98	26.0	-7.27	0.35
4068.01	25.0	-7.69	0.37
4069.06	26.0	-7.24	0.36
4069.88	26.1	-7.84	0.28
4070.01	26.0	-7.19	0.39
4070.03	26.1	-7.78	0.19
4070.28	25.0	-7.69	0.37
4070.63	26.1	-7.55	0.29
4070.63	26.1	-7.52	0.28
4070.76	23.0	-7.65	0.37
4070.77	26.0	-7.26	0.35
4071.74	26.0	-7.62	0.37
4073.76	26.0	-7.25	0.35
4074.00	25.0	-7.67	0.36
4074.12	26.1	-7.80	0.22
4074.31	26.1	-7.52	0.29
4074.79	26.0	-7.67	0.36
4074.79	26.1	-7.52	0.28
4075.25	25.0	-7.67	0.36
4075.95	26.1	-7.80	0.23
4076.12	27.0	-7.76	0.38
4076.21	26.1	-7.89	0.26
4076.22	26.0	-7.75	0.38
4076.63	26.0	-7.27	0.35
4077.07	26.1	-7.50	0.28
4077.71	38.1	-7.71	0.40
4078.35	26.0	-7.72	0.37
4079.17	26.0	-7.17	0.36
4079.41	25.0	-7.69	0.37
4079.47	26.1	-7.54	0.28
4079.84	26.0	-7.65	0.37
4080.21	26.0	-7.24	0.35
4080.87	26.0	-7.24	0.36
4081.43	26.1	-7.84	0.28
4081.72	24.0	-7.76	0.37
4082.11	26.0	-7.25	0.38
4082.39	21.0	-7.66	0.37
4082.43	26.0	-7.56	0.36
4082.59	27.0	-7.75	0.38
4082.90	26.1	-7.82	0.24
4082.94	25.0	-7.70	0.37
4083.63	25.0	-7.70	0.37
4084.49	26.0	-7.27	0.38
4084.59	26.1	-7.89	0.25
4084.79	26.1	-7.52	0.29
4084.91	26.1	-7.54	0.29
4085.01	26.0	-7.78	0.37
4085.30	26.0	-7.26	0.35
4085.47	25.0	-7.54	0.37
4085.73	26.1	-7.55	0.29
4085.98	26.0	-7.32	0.35
4086.10	26.1	-7.52	0.28
4086.48	26.1	-7.86	0.22
4087.09	26.0	-7.22	0.36
4088.56	26.0	-7.56	0.36
4088.76	26.1	-7.87	0.27
4089.13	26.1	-7.52	0.28
4089.22	26.0	-7.64	0.36
4089.93	25.0	-7.69	0.37
4090.07	26.0	-7.19	0.36
4090.58	23.0	-7.52	0.37
4090.59	25.0	-7.67	0.36
4090.95	26.0	-7.21	0.36
4091.55	26.0	-7.66	0.37
4092.38	25.0	-7.67	0.36
4092.38	27.0	-7.72	0.38
4092.39	23.0	-7.68	0.38
4092.46	26.0	-7.69	0.37
4092.68	23.0	-7.61	0.38
4093.23	26.1	-7.83	0.21
4093.48	23.0	-7.68	0.38
4093.66	26.1	-7.54	0.29
4094.01	26.1	-7.86	0.22
4095.47	23.0	-7.52	0.37
4095.97	26.0	-7.72	0.37
4096.63	25.0	-7.68	0.37
4097.08	26.0	-7.25	0.35
4097.50	26.1	-7.53	0.28
4097.66	24.0	-6.84	0.33
4098.18	26.0	-7.27	0.35
4098.21	26.1	-7.86	0.22
4099.51	25.0	-7.61	0.38
4099.78	23.0	-7.61	0.38
4099.94	7.0	-7.42	0.38
4100.74	26.0	-7.70	0.37
4100.99	26.1	-7.55	0.29
4101.26	26.0	-7.26	0.38
4101.69	26.0	-7.73	0.37
4101.73	26.1	-7.82	0.21
4102.15	23.0	-7.53	0.37
4102.34	26.1	-7.54	0.29
4102.53	26.1	-7.80	0.22
4102.94	14.0	-7.38	0.38
4104.73	26.1	-7.86	0.21
4104.74	26.1	-7.52	0.28
4104.94	26.0	-7.23	0.36
4105.16	23.0	-7.61	0.38
4105.38	25.0	-7.70	0.37
4105.48	26.1	-7.52	0.29
4106.26	26.0	-7.72	0.37
4106.42	26.0	-7.26	0.38
4107.09	26.1	-7.83	0.20
4107.49	26.0	-7.66	0.37
4107.87	25.0	-7.33	0.38
4108.13	26.0	-7.27	0.35
4108.45	26.1	-7.52	0.28
4109.06	26.0	-7.25	0.35
4109.58	24.0	-7.66	0.37
4109.78	23.0	-7.62	0.38
4109.80	26.0	-7.66	0.37
4109.95	7.0	-7.42	0.38
4110.53	27.0	-7.71	0.38
4111.37	24.0	-6.84	0.33
4111.77	23.0	-7.61	0.38
4111.88	26.1	-7.83	0.27
4112.32	26.0	-7.20	0.36
4112.65	26.1	-7.55	0.29
4112.71	22.0	-7.67	0.37
4112.97	26.0	-7.32	0.35
4113.05	26.1	-7.54	0.29
4113.51	23.0	-7.67	0.38
4113.87	25.0	-7.69	0.37
4113.97	7.0	-7.42	0.38
4114.38	25.0	-7.69	0.37
4114.45	26.0	-7.66	0.37
4114.94	26.0	-7.22	0.36
4115.18	23.0	-7.61	0.38
4115.76	26.1	-7.80	0.21
4116.47	23.0	-7.61	0.38
4116.50	25.0	-7.68	0.37
4116.56	23.0	-7.62	0.38
4116.70	23.0	-7.62	0.38
4116.95	26.0	-7.27	0.35
4116.97	26.1	-7.55	0.29
4117.91	26.1	-7.52	0.28
4118.54	26.0	-7.68	0.37
4118.63	23.0	-7.52	0.37
4118.77	27.0	-7.71	0.38
4118.89	26.0	-7.26	0.35
4118.99	25.0	-7.54	0.35
4119.44	23.0	-7.53	0.37
4119.52	26.1	-7.80	0.23
4120.04	26.1	-7.52	0.29
4120.21	26.0	-7.61	0.37
4120.53	23.0	-7.53	0.37
4121.15	26.1	-7.52	0.29
4121.31	27.0	-7.73	0.38
4121.80	26.0	-7.76	0.37
4122.36	25.0	-7.69	0.37
4122.51	26.0	-7.75	0.37
4122.67	26.1	-7.88	0.25
4122.76	25.0	-7.70	0.37
4123.28	25.0	-7.69	0.37
4123.51	23.0	-7.62	0.38
4123.57	25.0	-7.55	0.35
4124.06	23.0	-7.67	0.38
4124.61	26.1	-7.55	0.28
4124.79	26.1	-7.78	0.19
4125.88	26.0	-7.66	0.37
4126.18	26.0	-7.24	0.36
4126.30	26.1	-7.55	0.29
4126.52	24.0	-7.77	0.37
4127.61	26.0	-7.66	0.37
4128.08	23.0	-7.62	0.38
