 2231.494  26.1 -7.565  0.288
 2231.559  26.1 -7.772  0.227
 2231.568  26.1 -7.459  0.267
 2231.666  26.1 -7.892  0.274
 2231.785  26.1 -7.540  0.285
 2231.857  26.1 -7.542  0.288
 2232.073  26.1 -7.804  0.230
 2232.098  26.1 -7.804  0.230
 2232.324  26.1 -7.502  0.282
 2232.406  26.1 -7.798  0.227
 2232.509  26.1 -7.683  0.251
 2232.711  26.1 -7.798  0.227
 2232.732  26.1 -7.799  0.204
 2232.754  26.1 -7.549  0.287
 2232.775  26.1 -7.561  0.287
 2232.826  26.1 -7.443  0.234
 2232.842  26.1 -7.548  0.287
 2232.921  26.1 -7.548  0.287
 2232.933  26.1 -7.796  0.212
 2233.128  26.1 -7.471  0.276
 2233.194  26.1 -7.886  0.319
 2233.195  26.1 -7.857  0.220
 2233.255  26.1 -7.440  0.227
 2233.394  26.1 -7.886  0.319
 2233.411  26.1 -7.563  0.289
 2233.753  26.1 -7.883  0.251
 2233.798  26.1 -7.883  0.251
 2233.802  26.1 -7.466  0.271
 2233.917  26.1 -7.787  0.215
 2233.993  26.1 -7.857  0.210
 2234.002  26.1 -7.524  0.289
 2234.061  26.1 -7.393  0.286
 2234.091  26.1 -7.494  0.287
 2234.329  26.1 -7.525  0.288
 2234.367  26.1 -7.886  0.320
 2234.384  26.1 -7.456  0.276
 2234.424  26.1 -7.510  0.284
 2234.474  26.1 -7.903  0.211
 2234.861  26.1 -7.893  0.220
 2234.877  26.1 -7.857  0.220
 2234.885  26.1 -7.397  0.287
 2235.004  26.1 -7.515  0.279
 2235.239  26.1 -7.796  0.207
 2235.389  26.1 -7.462  0.274
 2235.409  26.1 -7.535  0.285
 2235.523  26.1 -7.869  0.315
 2235.546  26.1 -7.498  0.288
 2235.579  26.1 -7.440  0.227
 2235.580  26.1 -7.552  0.289
 2235.682  26.1 -7.454  0.271
 2235.929  26.1 -7.890  0.288
 2236.357  26.1 -7.464  0.271
 2236.380  26.1 -7.563  0.290
 2236.685  26.1 -7.452  0.269
 2236.688  26.1 -7.463  0.275
 2236.688  26.1 -7.882  0.257
 2237.221  26.1 -7.882  0.257
 2237.238  26.1 -7.465  0.274
 2237.248  26.1 -7.837  0.221
 2237.361  26.1 -7.448  0.224
 2237.420  26.1 -7.519  0.283
 2237.443  26.1 -7.519  0.283
 2237.549  26.1 -7.448  0.224
 2237.568  26.1 -7.574  0.293
 2237.808  26.1 -7.795  0.214
 2237.891  26.1 -7.394  0.283
 2237.899  26.1 -7.890  0.262
 2238.016  26.1 -7.564  0.288
 2238.052  26.1 -7.905  0.199
 2238.176  26.1 -7.892  0.273
 2238.225  26.1 -7.892  0.273
 2238.275  26.1 -7.565  0.287
 2238.348  26.1 -7.564  0.288
 2238.568  26.1 -7.709  0.290
 2238.613  26.1 -7.509  0.286
 2238.631  26.1 -7.692  0.265
 2238.687  26.1 -7.820  0.232
 2238.957  26.1 -7.889  0.258
 2239.039  26.1 -7.570  0.287
 2239.192  26.1 -7.397  0.287
 2239.212  26.1 -7.542  0.290
 2239.313  26.1 -7.559  0.289
 2239.408  26.1 -7.497  0.279
 2239.495  26.1 -7.513  0.286
 2239.500  26.1 -7.520  0.282
 2239.606  26.1 -7.549  0.289
 2239.643  26.1 -7.890  0.262
 2239.805  26.1 -7.502  0.283
 2240.012  26.1 -7.565  0.291
 2240.198  26.1 -7.770  0.224
 2240.199  26.1 -7.393  0.286
 2240.202  26.1 -7.441  0.227
 2240.214  26.1 -7.687  0.213
 2240.298  26.1 -7.770  0.224
 2240.340  26.1 -7.454  0.271
 2240.346  26.1 -7.881  0.253
 2240.350  26.1 -7.564  0.288
 2240.430  26.1 -7.904  0.220
 2240.519  26.1 -7.442  0.225
 2240.547  26.1 -7.895  0.228
 2240.671  26.1 -7.463  0.270
 2240.904  26.1 -7.374  0.295
 2241.000  26.1 -7.463  0.270
 2241.034  26.1 -7.699  0.262
 2241.160  26.1 -7.374  0.295
 2241.167  26.1 -7.904  0.220
 2241.350  26.1 -7.464  0.275
 2241.356  26.1 -7.474  0.281
 2241.378  26.1 -7.788  0.213
 2241.380  26.1 -7.548  0.289
 2241.398  26.1 -7.511  0.284
 2241.421  26.1 -7.569  0.286
 2241.445  26.1 -7.500  0.281
 2241.487  26.1 -7.653  0.229
 2241.639  26.1 -7.897  0.215
 2241.678  26.1 -7.462  0.269
 2241.823  26.1 -7.784  0.186
 2241.878  26.1 -7.558  0.286
 2241.883  26.1 -7.553  0.290
 2241.989  26.1 -7.462  0.269
 2242.019  26.1 -7.559  0.285
 2242.081  26.1 -7.555  0.287
 2242.089  26.1 -7.799  0.220
 2242.217  26.1 -7.532  0.285
 2242.288  26.1 -7.708  0.290
 2242.342  26.1 -7.894  0.243
 2242.547  26.1 -7.794  0.211
 2242.694  26.1 -7.904  0.220
 2242.721  26.1 -7.441  0.226
 2242.811  26.1 -7.564  0.290
 2243.063  26.1 -7.492  0.280
 2243.082  26.1 -7.552  0.288
 2243.265  26.1 -7.511  0.289
 2243.287  26.1 -7.728  0.259
 2243.405  26.1 -7.555  0.288
 2243.573  26.1 -7.548  0.285
 2243.576  26.1 -7.686  0.213
 2243.579  26.1 -7.785  0.202
 2243.592  26.1 -7.520  0.284
 2243.721  26.1 -7.548  0.290
 2243.863  26.1 -7.907  0.202
 2243.865  26.1 -7.397  0.287
 2243.881  26.1 -7.780  0.244
 2243.934  26.1 -7.867  0.344
 2243.945  26.1 -7.502  0.276
 2243.953  26.1 -7.899  0.211
 2244.044  26.1 -7.895  0.226
 2244.077  26.1 -7.500  0.281
 2244.153  26.1 -7.499  0.278
 2244.166  26.1 -7.558  0.291
 2244.208  26.1 -7.569  0.289
 2244.246  26.1 -7.441  0.225
 2244.258  26.1 -7.457  0.276
 2244.360  26.1 -7.903  0.212
 2244.372  26.1 -7.869  0.314
 2244.396  26.1 -7.678  0.240
 2244.610  26.1 -7.780  0.234
 2244.644  26.1 -7.565  0.292
 2244.670  26.1 -7.492  0.279
 2244.728  26.1 -7.551  0.288
 2244.827  26.1 -7.531  0.284
 2244.917  26.1 -7.365  0.294
 2244.999  26.1 -7.440  0.280
 2245.014  26.1 -7.492  0.279
 2245.078  26.1 -7.444  0.225
 2245.118  26.1 -7.866  0.345
 2245.155  26.1 -7.564  0.290
 2245.165  26.1 -7.894  0.214
 2245.500  26.1 -7.573  0.290
 2245.570  26.1 -7.438  0.228
 2245.582  26.1 -7.531  0.284
 2245.614  26.1 -7.907  0.202
 2245.711  26.1 -7.542  0.284
 2245.728  26.1 -7.561  0.288
 2245.809  26.1 -7.907  0.202
 2245.846  26.1 -7.686  0.213
 2245.909  26.1 -7.567  0.291
 2245.925  26.1 -7.907  0.202
 2245.926  26.1 -7.555  0.287
 2245.974  26.1 -7.532  0.286
 2246.026  26.1 -7.867  0.320
 2246.059  26.1 -7.778  0.242
 2246.146  26.1 -7.748  0.306
 2246.191  26.1 -7.552  0.290
 2246.324  26.1 -7.552  0.290
 2246.632  26.1 -7.903  0.213
 2246.648  26.1 -7.368  0.288
 2246.660  26.1 -7.559  0.287
 2246.683  26.1 -7.501  0.282
 2246.772  26.1 -7.923  0.197
 2246.897  26.1 -7.519  0.285
 2246.916  26.1 -7.793  0.199
 2247.109  26.1 -7.685  0.214
 2247.337  26.1 -7.519  0.285
 2247.379  26.1 -7.555  0.285
 2247.442  26.1 -7.894  0.214
 2247.458  26.1 -7.750  0.319
 2247.684  26.1 -7.574  0.292
 2247.796  26.1 -7.394  0.281
 2247.895  26.1 -7.899  0.214
 2247.923  26.1 -7.394  0.281
 2247.947  26.1 -7.373  0.292
 2248.089  26.1 -7.788  0.213
 2248.097  26.1 -7.869  0.313
 2248.109  26.1 -7.509  0.284
 2248.111  26.1 -7.440  0.216
 2248.376  26.1 -7.493  0.281
 2248.593  26.1 -7.531  0.283
 2248.647  26.1 -7.511  0.295
 2248.757  26.1 -7.511  0.295
 2248.919  26.1 -7.542  0.289
 2248.957  26.1 -7.560  0.291
 2249.012  26.1 -7.559  0.286
 2249.060  26.1 -7.569  0.289
 2249.060  26.1 -7.570  0.287
 2249.106  26.1 -7.372  0.289
 2249.180  26.1 -7.877  0.314
 2249.200  26.1 -7.569  0.285
 2249.244  26.1 -7.497  0.288
 2249.286  26.1 -7.465  0.275
 2249.390  26.1 -7.559  0.285
 2249.424  26.1 -7.444  0.223
 2249.572  26.1 -7.568  0.290
 2249.624  26.1 -7.529  0.288
 2249.635  26.1 -7.799  0.221
 2249.700  26.1 -7.857  0.356
 2249.768  26.1 -7.799  0.221
 2249.828  26.1 -7.547  0.288
 2249.890  26.1 -7.500  0.283
 2249.931  26.1 -7.867  0.344
 2249.962  26.1 -7.551  0.289
 2249.978  26.1 -7.894  0.243
 2250.031  26.1 -7.894  0.243
 2250.122  26.1 -7.536  0.286
 2250.176  26.1 -7.881  0.253
 2250.234  26.1 -7.440  0.228
 2250.383  26.1 -7.564  0.293
 2250.406  26.1 -7.534  0.292
 2250.408  26.1 -7.891  0.253
 2250.440  26.1 -7.441  0.229
 2250.716  26.1 -7.560  0.285
 2250.877  26.1 -7.538  0.291
 2250.936  26.1 -7.882  0.256
 2251.077  26.1 -7.557  0.289
 2251.491  26.1 -7.559  0.290
 2251.556  26.1 -7.876  0.311
 2251.568  26.1 -7.513  0.286
 2251.824  26.1 -7.574  0.289
 2252.165  26.1 -7.746  0.317
 2252.417  26.1 -7.537  0.287
 2252.607  26.1 -7.436  0.226
 2252.772  26.1 -7.518  0.284
 2252.953  26.1 -7.509  0.294
 2253.004  26.1 -7.541  0.291
 2253.119  26.1 -7.536  0.284
 2253.127  26.1 -7.883  0.251
 2253.198  26.1 -7.549  0.289
 2253.262  26.1 -7.897  0.245
 2253.348  26.1 -7.496  0.288
 2253.359  26.1 -7.924  0.196
 2253.447  26.1 -7.519  0.285
 2253.540  26.1 -7.368  0.289
 2253.562  26.1 -7.560  0.285
 2253.785  26.1 -7.544  0.290
 2253.789  26.1 -7.544  0.290
 2254.062  26.1 -7.559  0.284
 2254.075  26.1 -7.569  0.286
 2254.093  26.1 -7.368  0.287
 2254.109  26.1 -7.896  0.245
 2254.138  26.1 -7.896  0.245
 2254.156  26.1 -7.910  0.379
 2254.202  26.1 -7.439  0.282
 2254.336  26.1 -7.547  0.284
 2254.406  26.1 -7.873  0.306
 2254.466  26.1 -7.873  0.306
 2254.628  26.1 -7.873  0.306
 2254.719  26.1 -7.531  0.292
 2254.883  26.1 -7.873  0.296
 2254.895  26.1 -7.488  0.278
 2254.937  26.1 -7.902  0.211
 2254.959  26.1 -7.867  0.319
 2255.149  26.1 -7.787  0.209
 2255.153  26.1 -7.787  0.209
 2255.190  26.1 -7.898  0.240
 2255.231  26.1 -7.563  0.287
 2255.393  26.1 -7.560  0.285
 2255.413  26.1 -7.901  0.213
 2255.466  26.1 -7.924  0.196
 2255.580  26.1 -7.507  0.290
 2255.621  26.1 -7.926  0.338
 2255.635  26.1 -7.542  0.283
 2255.643  26.1 -7.832  0.223
 2255.689  26.1 -7.573  0.290
 2255.740  26.1 -7.799  0.227
 2255.766  26.1 -7.788  0.203
 2255.834  26.1 -7.537  0.286
 2255.953  26.1 -7.924  0.196
 2255.988  26.1 -7.881  0.253
 2256.013  26.1 -7.539  0.280
 2256.152  26.1 -7.518  0.284
 2256.371  26.1 -7.567  0.288
 2256.438  26.1 -7.788  0.197
 2256.558  26.1 -7.487  0.279
 2256.560  26.1 -7.521  0.283
 2256.595  26.1 -7.894  0.242
 2256.870  26.1 -7.916  0.197
 2256.893  26.1 -7.571  0.287
 2257.016  26.1 -7.556  0.285
 2257.085  26.1 -7.561  0.284
 2257.091  26.1 -7.535  0.285
 2257.106  26.1 -7.825  0.235
 2257.301  26.1 -7.438  0.227
 2257.350  26.1 -7.531  0.291
 2257.390  26.1 -7.926  0.337
 2257.451  26.1 -7.563  0.289
 2257.547  26.1 -7.393  0.283
 2257.703  26.1 -7.889  0.257
 2257.764  26.1 -7.560  0.285
 2257.783  26.1 -7.573  0.292
 2257.876  26.1 -7.393  0.286
 2258.049  26.1 -7.778  0.241
 2258.107  26.1 -7.440  0.217
 2258.115  26.1 -7.518  0.284
 2258.295  26.1 -7.438  0.282
 2258.360  26.1 -7.896  0.240
 2258.387  26.1 -7.895  0.267
 2258.426  26.1 -7.519  0.285
 2258.482  26.1 -7.538  0.289
 2258.564  26.1 -7.924  0.197
 2258.566  26.1 -7.473  0.280
 2258.595  26.1 -7.544  0.283
 2258.666  26.1 -7.924  0.197
 2258.813  26.1 -7.506  0.288
 2258.824  26.1 -7.570  0.290
 2258.865  26.1 -7.529  0.290
 2258.900  26.1 -7.374  0.292
 2259.053  26.1 -7.924  0.197
 2259.123  26.1 -7.558  0.290
 2259.155  26.1 -7.549  0.288
 2259.225  26.1 -7.489  0.278
 2259.569  26.1 -7.873  0.296
 2259.623  26.1 -7.890  0.262
 2259.858  26.1 -7.437  0.224
 2259.860  26.1 -7.396  0.274
 2259.905  26.1 -7.374  0.296
 2259.920  26.1 -7.549  0.287
 2259.952  26.1 -7.655  0.232
 2259.978  26.1 -7.522  0.289
 2260.024  26.1 -7.539  0.289
 2260.036  26.1 -7.522  0.289
 2260.068  26.1 -7.569  0.289
 2260.081  26.1 -7.886  0.257
 2260.113  26.1 -7.373  0.293
 2260.150  26.1 -7.535  0.286
 2260.237  26.1 -7.923  0.197
 2260.240  26.1 -7.873  0.306
 2260.337  26.1 -7.744  0.214
 2260.415  26.1 -7.526  0.289
 2260.515  26.1 -7.393  0.286
 2260.588  26.1 -7.531  0.292
 2260.624  26.1 -7.923  0.197
 2260.750  26.1 -7.896  0.245
 2260.860  26.1 -7.882  0.255
 2260.874  26.1 -7.545  0.292
 2261.069  26.1 -7.916  0.197
 2261.079  26.1 -7.868  0.340
 2261.099  26.1 -7.547  0.280
 2261.207  26.1 -7.527  0.286
 2261.464  26.1 -7.542  0.283
 2261.823  26.1 -7.519  0.284
 2261.830  26.1 -7.440  0.283
 2261.866  26.1 -7.490  0.280
 2262.101  26.1 -7.525  0.292
 2262.247  26.1 -7.872  0.287
 2262.329  26.1 -7.563  0.285
 2262.428  26.1 -7.555  0.289
 2262.677  26.1 -7.539  0.286
 2262.688  26.1 -7.874  0.307
 2262.803  26.1 -7.521  0.283
 2262.826  26.1 -7.536  0.285
 2262.909  26.1 -7.681  0.246
 2262.927  26.1 -7.457  0.274
 2262.969  26.1 -7.548  0.287
 2262.975  26.1 -7.526  0.288
 2263.232  26.1 -7.868  0.287
 2263.250  26.1 -7.521  0.280
 2263.439  26.1 -7.509  0.283
 2263.474  26.1 -7.536  0.285
 2263.503  26.1 -7.439  0.285
 2263.647  26.1 -7.918  0.204
 2263.932  26.1 -7.507  0.280
 2263.958  26.1 -7.465  0.276
 2263.984  26.1 -7.521  0.285
 2264.073  26.1 -7.373  0.296
 2264.321  26.1 -7.898  0.239
 2264.504  26.1 -7.521  0.285
 2264.591  26.1 -7.869  0.299
 2264.662  26.1 -7.549  0.284
 2264.818  26.1 -7.538  0.285
 2265.032  26.1 -7.897  0.209
 2265.084  26.1 -7.495  0.281
 2265.105  26.1 -7.532  0.286
 2265.117  26.1 -7.487  0.279
 2265.149  26.1 -7.535  0.287
 2265.201  26.1 -7.856  0.194
 2265.357  26.1 -7.781  0.241
 2265.476  26.1 -7.536  0.288
 2265.485  26.1 -7.545  0.290
 2265.541  26.1 -7.877  0.273
 2265.807  26.1 -7.755  0.353
 2265.812  26.1 -7.562  0.284
 2265.960  26.1 -7.868  0.339
 2265.964  26.1 -7.923  0.197
 2265.995  26.1 -7.876  0.311
 2266.056  26.1 -7.374  0.294
 2266.133  26.1 -7.895  0.266
 2266.257  26.1 -7.879  0.260
 2266.394  26.1 -7.533  0.289
 2266.456  26.1 -7.923  0.197
 2266.524  26.1 -7.399  0.282
 2266.596  26.1 -7.855  0.199
 2266.608  26.1 -7.560  0.290
 2266.683  26.1 -7.395  0.276
 2266.698  26.1 -7.784  0.232
 2266.706  26.1 -7.537  0.285
 2267.022  26.1 -7.559  0.289
 2267.230  26.1 -7.560  0.286
 2267.413  26.1 -7.526  0.286
 2267.438  26.1 -7.373  0.294
 2267.529  26.1 -7.364  0.288
 2267.587  26.1 -7.883  0.250
 2267.749  26.1 -7.550  0.284
 2267.823  26.1 -7.521  0.283
 2267.828  26.1 -7.506  0.289
 2267.837  26.1 -7.535  0.287
 2267.940  26.1 -7.548  0.289
 2267.951  26.1 -7.704  0.313
 2267.954  26.1 -7.562  0.290
 2268.039  26.1 -7.467  0.277
 2268.054  26.1 -7.501  0.281
 2268.057  26.1 -7.535  0.287
 2268.137  26.1 -7.787  0.209
 2268.205  26.1 -7.527  0.289
 2268.342  26.1 -7.704  0.313
 2268.470  26.1 -7.897  0.210
 2268.471  26.1 -7.546  0.290
 2268.564  26.1 -7.874  0.307
 2268.721  26.1 -7.754  0.354
 2268.737  26.1 -7.534  0.285
 2268.795  26.1 -7.916  0.255
 2268.823  26.1 -7.877  0.312
 2268.871  26.1 -7.872  0.287
 2268.935  26.1 -7.514  0.287
 2268.940  26.1 -7.754  0.354
 2269.085  26.1 -7.548  0.285
 2269.292  26.1 -7.554  0.285
 2269.395  26.1 -7.372  0.293
 2269.549  26.1 -7.527  0.283
 2269.618  26.1 -7.532  0.295
 2269.622  26.1 -7.777  0.223
 2269.695  26.1 -7.540  0.287
 2270.112  26.1 -7.556  0.291
 2270.119  26.1 -7.539  0.287
 2270.212  26.1 -7.895  0.229
 2270.352  26.1 -7.898  0.214
 2270.374  26.1 -7.534  0.286
 2270.498  26.1 -7.534  0.285
 2270.531  26.1 -7.530  0.282
 2270.571  26.1 -7.733  0.209
 2270.668  26.1 -7.552  0.289
 2270.674  26.1 -7.791  0.206
 2270.714  26.1 -7.552  0.285
 2271.071  26.1 -7.497  0.279
 2271.118  26.1 -7.465  0.276
 2271.281  26.1 -7.535  0.286
 2271.414  26.1 -7.551  0.288
 2271.535  26.1 -7.522  0.285
 2271.797  26.1 -7.553  0.291
 2271.845  26.1 -7.877  0.280
 2272.026  26.1 -7.537  0.285
 2272.069  26.1 -7.525  0.282
 2272.081  26.1 -7.894  0.213
 2272.108  26.1 -7.898  0.239
 2272.115  26.1 -7.438  0.283
 2272.186  26.1 -7.364  0.287
 2272.188  26.1 -7.555  0.286
 2272.255  26.1 -7.537  0.288
 2272.262  26.1 -7.918  0.204
 2272.310  26.1 -7.733  0.208
 2272.487  26.1 -7.899  0.214
 2272.672  26.1 -7.530  0.287
 2272.684  26.1 -7.541  0.286
 2272.817  26.1 -7.392  0.282
 2272.845  26.1 -7.895  0.266
 2272.992  26.1 -7.519  0.283
 2273.090  26.1 -7.473  0.281
 2273.335  26.1 -7.877  0.272
 2273.435  26.1 -7.440  0.224
 2273.567  26.1 -7.540  0.286
 2273.616  26.1 -7.872  0.286
 2273.774  26.1 -7.535  0.285
 2273.827  26.1 -7.508  0.284
 2273.831  26.1 -7.508  0.284
 2273.884  26.1 -7.549  0.284
 2273.959  26.1 -7.535  0.290
 2273.998  26.1 -7.869  0.299
 2274.057  26.1 -7.899  0.214
 2274.105  26.1 -7.534  0.289
 2274.185  26.1 -7.537  0.289
 2274.334  26.1 -7.527  0.285
 2274.448  26.1 -7.551  0.289
 2274.501  26.1 -7.554  0.292
 2274.517  26.1 -7.897  0.237
 2274.965  26.1 -7.554  0.283
 2274.988  26.1 -7.496  0.285
 2275.009  26.1 -7.788  0.210
 2275.049  26.1 -7.519  0.284
 2275.064  26.1 -7.562  0.287
 2275.132  26.1 -7.560  0.292
 2275.155  26.1 -7.518  0.284
 2275.158  26.1 -7.534  0.287
 2275.182  26.1 -7.543  0.290
 2275.270  26.1 -7.551  0.289
 2275.359  26.1 -7.552  0.286
 2275.622  26.1 -7.898  0.214
 2275.689  26.1 -7.542  0.287
 2275.756  26.1 -7.534  0.288
 2275.796  26.1 -7.532  0.284
 2275.858  26.1 -7.524  0.282
 2276.053  26.1 -7.876  0.310
 2276.075  26.1 -7.457  0.275
 2276.145  26.1 -7.925  0.199
 2276.184  26.1 -7.536  0.291
 2276.363  26.1 -7.783  0.230
 2276.382  26.1 -7.898  0.214
 2276.565  26.1 -7.893  0.205
 2276.731  26.1 -7.920  0.219
 2276.763  26.1 -7.790  0.199
 2276.891  26.1 -7.371  0.295
 2276.965  26.1 -7.457  0.272
 2277.008  26.1 -7.444  0.224
 2277.178  26.1 -7.553  0.292
 2277.184  26.1 -7.905  0.219
 2277.221  26.1 -7.855  0.201
 2277.307  26.1 -7.520  0.283
 2277.785  26.1 -7.542  0.286
 2277.802  26.1 -7.740  0.218
 2277.845  26.1 -7.534  0.285
 2277.862  26.1 -7.522  0.285
 2277.916  26.1 -7.558  0.290
 2277.921  26.1 -7.550  0.286
 2277.957  26.1 -7.898  0.214
 2278.008  26.1 -7.464  0.277
 2278.038  26.1 -7.800  0.210
 2278.209  26.1 -7.374  0.297
 2278.351  26.1 -7.534  0.287
 2278.368  26.1 -7.563  0.289
 2278.694  26.1 -7.557  0.290
 2278.719  26.1 -7.511  0.283
 2278.871  26.1 -7.864  0.207
 2279.091  26.1 -7.507  0.289
 2279.128  26.1 -7.874  0.280
 2279.175  26.1 -7.895  0.228
 2279.236  26.1 -7.441  0.232
 2279.250  26.1 -7.551  0.287
 2279.713  26.1 -7.396  0.282
 2279.775  26.1 -7.537  0.285
 2279.799  26.1 -7.779  0.239
 2279.870  26.1 -7.541  0.292
 2279.916  26.1 -7.886  0.256
 2279.952  26.1 -7.541  0.288
 2280.038  26.1 -7.893  0.205
 2280.075  26.1 -7.904  0.213
 2280.091  26.1 -7.877  0.271
 2280.195  26.1 -7.883  0.255
 2280.380  26.1 -7.857  0.352
 2280.473  26.1 -7.553  0.289
 2280.606  26.1 -7.397  0.282
 2280.651  26.1 -7.551  0.288
 2280.793  26.1 -7.904  0.213
 2280.838  26.1 -7.904  0.213
 2280.931  26.1 -7.442  0.232
 2281.030  26.1 -7.896  0.236
 2281.156  26.1 -7.920  0.220
 2281.191  26.1 -7.538  0.287
 2281.246  26.1 -7.467  0.276
 2281.278  26.1 -7.743  0.215
 2281.392  26.1 -7.559  0.288
 2281.475  26.1 -7.537  0.292
 2281.587  26.1 -7.372  0.292
 2281.794  26.1 -7.557  0.290
 2281.888  26.1 -7.547  0.287
 2281.966  26.1 -7.552  0.290
 2281.994  26.1 -7.552  0.290
 2282.022  26.1 -7.556  0.286
 2282.223  26.1 -7.761  0.270
 2282.337  26.1 -7.872  0.319
 2282.382  26.1 -7.893  0.205
 2282.419  26.1 -7.904  0.213
 2282.444  26.1 -7.375  0.297
 2282.479  26.1 -7.447  0.227
 2282.485  26.1 -7.557  0.287
 2282.769  26.1 -7.395  0.279
 2282.874  26.1 -7.800  0.212
 2282.922  26.1 -7.373  0.295
 2282.968  26.1 -7.785  0.234
 2283.197  26.1 -7.552  0.287
 2283.295  26.1 -7.919  0.216
 2283.341  26.1 -7.879  0.260
 2283.449  26.1 -7.569  0.283
 2283.485  26.1 -7.877  0.311
 2283.514  26.1 -7.896  0.237
 2283.528  26.1 -7.488  0.280
 2283.593  26.1 -7.514  0.287
 2283.652  26.1 -7.536  0.289
 2283.700  26.1 -7.534  0.287
 2283.723  26.1 -7.901  0.214
 2283.997  26.1 -7.788  0.197
 2284.228  26.1 -7.789  0.195
 2284.256  26.1 -7.904  0.211
 2284.423  26.1 -7.561  0.291
 2284.502  26.1 -7.530  0.282
 2284.586  26.1 -7.520  0.288
 2284.745  26.1 -7.904  0.213
 2284.877  26.1 -7.535  0.290
 2285.238  26.1 -7.564  0.289
 2285.528  26.1 -7.892  0.273
 2285.809  26.1 -7.552  0.289
 2285.899  26.1 -7.895  0.228
 2286.999  26.1 -7.889  0.285
 2287.106  26.1 -7.532  0.280
 2287.165  26.1 -7.908  0.213
 2287.207  26.1 -7.535  0.286
 2287.327  26.1 -7.558  0.285
 2287.330  26.1 -7.373  0.297
 2287.538  26.1 -7.561  0.291
 2287.822  26.1 -7.551  0.285
 2287.886  26.1 -7.441  0.227
 2287.945  26.1 -7.541  0.290
 2287.946  26.1 -7.550  0.282
 2288.005  26.1 -7.441  0.227
 2288.020  26.1 -7.849  0.205
 2288.152  26.1 -7.562  0.288
 2288.228  26.1 -7.534  0.284
 2288.232  26.1 -7.855  0.255
 2288.242  26.1 -7.904  0.213
 2288.247  26.1 -7.512  0.289
 2288.357  26.1 -7.549  0.287
 2288.646  26.1 -7.498  0.283
 2288.663  26.1 -7.554  0.291
 2288.967  26.1 -7.551  0.287
 2289.023  26.1 -7.888  0.291
 2289.168  26.1 -7.541  0.290
 2289.181  26.1 -7.760  0.271
 2289.256  26.1 -7.874  0.299
 2289.441  26.1 -7.852  0.202
 2290.069  26.1 -7.538  0.295
 2290.225  26.1 -7.536  0.291
 2290.320  26.1 -7.439  0.216
 2290.508  26.1 -7.375  0.295
 2290.603  26.1 -7.904  0.213
 2290.640  26.1 -7.438  0.285
 2290.802  26.1 -7.931  0.217
 2291.209  26.1 -7.851  0.202
 2291.241  26.1 -7.540  0.284
 2291.425  26.1 -7.902  0.213
 2291.431  26.1 -7.529  0.287
 2291.561  26.1 -7.872  0.318
 2291.737  26.1 -7.563  0.285
 2291.917  26.1 -7.901  0.213
 2292.120  26.1 -7.857  0.256
 2292.217  26.1 -7.513  0.290
 2292.217  26.1 -7.541  0.288
 2292.278  26.1 -7.525  0.284
 2292.326  26.1 -7.535  0.287
 2292.397  26.1 -7.367  0.288
 2292.425  26.1 -7.795  0.194
 2292.600  26.1 -7.548  0.287
 2292.725  26.1 -7.861  0.207
 2292.729  26.1 -7.442  0.227
 2292.772  26.1 -7.785  0.231
 2292.825  26.1 -7.860  0.209
 2292.830  26.1 -7.396  0.275
 2292.883  26.1 -7.564  0.289
 2293.131  26.1 -7.874  0.299
 2293.143  26.1 -7.892  0.237
 2293.198  26.1 -7.457  0.274
 2293.714  26.1 -7.560  0.284
 2293.769  26.1 -7.889  0.285
 2293.852  26.1 -7.888  0.290
 2293.859  26.1 -7.884  0.233
 2293.862  26.1 -7.433  0.230
 2294.015  26.1 -7.372  0.294
 2294.257  26.1 -7.466  0.277
 2294.426  26.1 -7.790  0.193
 2294.462  26.1 -7.528  0.286
 2294.562  26.1 -7.438  0.284
 2294.606  26.1 -7.561  0.283
 2294.612  26.1 -7.892  0.273
 2294.690  26.1 -7.563  0.283
 2294.717  26.1 -7.495  0.287
 2294.818  26.1 -7.563  0.283
 2295.000  26.1 -7.559  0.283
 2295.189  26.1 -7.566  0.288
 2295.202  26.1 -7.563  0.283
 2295.444  26.1 -7.872  0.318
 2295.456  26.1 -7.527  0.289
 2295.566  26.1 -7.563  0.284
 2295.687  26.1 -7.739  0.231
 2295.780  26.1 -7.537  0.286
 2295.849  26.1 -7.534  0.283
 2295.997  26.1 -7.494  0.276
 2296.097  26.1 -7.503  0.281
 2296.156  26.1 -7.522  0.282
 2296.241  26.1 -7.794  0.193
 2296.246  26.1 -7.527  0.289
 2296.381  26.1 -7.560  0.284
 2296.415  26.1 -7.547  0.286
 2296.497  26.1 -7.527  0.289
 2296.662  26.1 -7.888  0.251
 2296.692  26.1 -7.511  0.289
 2296.768  26.1 -7.787  0.213
 2296.833  26.1 -7.551  0.289
 2296.864  26.1 -7.542  0.286
 2296.867  26.1 -7.500  0.281
 2296.879  26.1 -7.791  0.193
 2296.892  26.1 -7.397  0.284
 2297.044  26.1 -7.857  0.202
 2297.156  26.1 -7.556  0.286
 2297.682  26.1 -7.426  0.214
 2297.796  26.1 -7.501  0.283
 2297.804  26.1 -7.397  0.280
 2297.916  26.1 -7.563  0.289
 2298.225  26.1 -7.788  0.220
 2298.410  26.1 -7.372  0.294
 2298.432  26.1 -7.542  0.284
